url,short,page,title,author,desc,quarter,year
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",24,Bygg en jaktstege,Leif Häggström,I alla jaktliga sammanhang måste man sätta säkerhet i första rummet. Ett sätt att underlätta säkrare skott är att skjuta från ett högre läge än kringliggande terräng. Kulan kan då inte ta vägen någon annan stans än ner i backen om man skulle missa eller om kulan skulle passera genom djuret. I denna artikel beskrivs hur man kan bygga en enkel och flyttbar skjutstege.,3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",26,Snickarbod i timrad lada,Sven-Gunnar Håkansson,"Om man bor och verkar på landet har man nästan alltid användning för ett extra utrymme som går att värma upp, tillfälligt eller permanent. Det kan t ex vara till övernattning för gäster, som gårdsbutik, verkstad eller grovkök för att hantera av grönsaker, fruk, bär, honung eller kött. Istället för att bygga helt nytt kan man använda något av alla de vackra och välbyggda ladugårdar och lador som ofta står oanvända. Med lite vindpapp, isolering, innerpanel och kanske ett par extra fönster kan ett gammalt uthus få nytt liv och bli en användbar lokal igen. Jag tänkte här visa hur jag i en del av en gammal ängslada byggde ett isolerat utrymme jag på vintern använder som snickarbod och på sommaren för bärrensning.",3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",29,Sommarens bär,Gunilla Kvarnström,Sommarens och höstens bär kan vara nyttiga till mer än god sylt och saft. Ibland kan man använda bladen också. Här följer några tips.,3,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",3,Vår första egna fäbodsommar,Linda Wiklund,Förr var det vanligt att man under sommaren flyttade med djuren upp till en fäbod eftersom betet i byn inte räckte till. Då vi själva inte har tillräckligt med mark hemma har vi låtit våra får beta på fäboden under flera år och i somras provade vi att bo där hela familjen. Jag hade inbillat mig att det skulle bli en lugn sommar med mycket slötid men så blev det inte alls. Men härligt det blev det. ,4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",6,Älggräs,Mattias Norberg,"Te på älgräs är febernedsättande, smärtstillande och bakteriedödande -och smakar som tuggummit Jenka.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",8,Odla fleråriga grönsaker,Annevi Sjöberg & Philipp Weiss,"Det är en varm och gyllengul september­dag och vi har precis skördat och konserverat tillräckligt med fler­åriga grönsaker för att klara vinter­behovet av gröna bladgrönsaker för i år. Vi kan ännu skörda färska blad av vårsköna, svartrot, spansk körvel, lungrot och strandkål och mycket annat men det känns ändå bra att lagra en del av dessa gröna vitamin- och mineral­bomber inför vinterns snövita dagar.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",12,Bakterie- & virussjukdomar,Christina Liljerås,"Dina getter är förhoppningsvis pigga och friska, och din målsättning är att de ska fortsätta vara det. För att det ska bli som du tänkt bör du känna till vad som kan hända, och hur du så långt det är möjligt kan skydda dina getter från smitta. Kunskap är makt, och i det här fallet kan kunskap även vara liv och hälsa för dina getter. Del 7 i Åters get­serie handlar om några av de bakterie- och virussjukdomar som kan drabba getter.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",16,Smakerna i min trädgård,Erica Wheeler,"Jag önskar att ni kunde känna dofterna i mitt kök! Att ni fick skruva upp locket från en burk som trängs på hyllan och hänföras av den ljuvliga aromen och färgen. Under sommaren 2016 anlade jag ett “smakernas land” och har nu fått uppleva känslan att ha varit med från början i odlingen, i insamlandet och förädlingen, att se på strukturen att jag har skapat detta. Det känns fantastiskt att det är min hand och min kraft som gett mig sådan möjlighet att variera min mat.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",19,Sy en mössa,Maria Thörn,"Den kalla årstiden är här och mössor är något man behöver flera av, i synnerhet om man har barn. Hur många gånger har vi inte varit på väg ut genom dörren, fullt påklädda utöver att vi inte hittar mössan? I år ska jag råda bot på det problemet genom att sy ett gäng mössor av återbrukade tyger så att det alltid finns ett litet förråd att ta av.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",20,Stöpa talgdankar,AnnJessica Ericsson,Att stöpa talgdankar är årets hantverks-höjdpunkt! Har man egna djur är det dessutom ett bra sätt att ta tillvara talgen efter höstslakten. På köpet får man vackra hemstöpta ljus att ge bort i julklapp eller lysa upp julbordet med.,4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",22,Vindskydd i stolpteknik,Sven-Gunnar Håkansson,"Skärmskydd, vindskydd, gapakoja, slogbod, busta – denna typ av enkla byggnader för slåtterfolk på avlägsna myrar eller ra⁠ningar längs vattendragen samt vid jakt och fisketurer i avlägsna ödemarker, har i alla tider skyddat mot väder och vind. I många fall bestod dessa skydd av en lutande risskärm, som uppfördes för tillfället. På platser där man återkom mer regelbundet uppförde man bättre skydd. Nu för tiden uppförs denna typ av mer utvecklade skydd vid landets olika vandringsleder och här i Lomsjö fiskevårdsområde har vi byggt 18 stycken av den modell som beskrivs i nedanstående text. Jag har även byggt ett antal skärmskydd hemma på tomten hos barn och vänner där de används som grillskydd för att kunna vara ute oberoende av hur vädret är.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",25,Julens kryddor,Gunilla Kvarnström,"Denna gång handlar det om kanel, kryddnejlika, anis, fänkål och kummin.",4,2016
http://www.alternativ.nu/butik/åter/2016/åter-416.html,"Läsarbrev: Vår första egna fäbodsommar. Vilda växter, del 14: Älggräs. Odla fleråriga grönsaker. Getter, del 7: Bakterie- & virussjukdomar. Använda egna örter: Smakerna i min trädgård. Sy en mössa. Stöpa talgdankar. Stolp- & timringsteknik, 7: Vindskydd i stolpteknik. Gunillas örter: Julens kryddor. Utflyttarbrev: Backgårds/Löke, del 7",26,"Backgårds / Löke, del 7",Maria & Samuel Bergström,"Sex år har gått sedan vårt första utflyttar­brev i Åter. På den tiden var vår lilla familj på jakt efter ett eget ställe där vi kunde börja bygga på det liv vi önskade oss. Vi fann gården Backgårds strax utanför Ljusdal, vilken kom att bli platsen där vår artikelserie i Åter de följande åren kom att utspela sig. Sedan dess har mycket hänt. Vi har flyttat igen och en tredje son har anslutit till vår numer rätt stora familj. Vi har renoverat, odlat, experimenterat, lönearbetat rätt lite för det mesta, lönearbetat mer ibland, och lärt oss massor – ibland den hårda vägen. Som exempelvis att en gård utan mark och uthus i längden kommer till korta för självhushållarfamiljen, hur trivsamt och vackert boningshuset än är. ",4,2016
http://www.alternativ.nu/butik/åter/2017/åter-117.html,"Ägodela. Getter 8: Avel & killning. Kallmurning av skalmur. Våra odlingar: 25 år senare. Gunillas örter: Islandslav. Demokrati till husbehov. Enkel bryggning av maskrosvin. Stolp- & timringsteknik 9: Tak i stolpteknik. Ta vara på mer vid slakten: Fårskallar, blod & inälvor. Att bo gratis genom återbruk & uthyrning. Stoppa strumpor.",3,Ägodela,-Att hjälpas åt fast vi inte känner varandra,"Eva Eiderström Allt som vi inte vill eller kan vara självförsörjande på kan skaffas på billigare, miljö­vänligare och trevligare sätt än att köpa nytillverkat. Reparation, återbruk och framförallt delning är alternativ som åter sprider sig och har blivit trendiga. Det finns ju redan åtskilligt med prylar, kläder, elektronik och bilar i samhället. Vi behöver bara hitta på smarta system för att de ska befinna sig där de behövs, när de behövs. Med eller utan hjälp av modern teknik växer det nu fram geniala lösningar för att hjälpas åt och dela med sig. Inte bara av prylar utan även tjänster, kunskap och idéer.",1,2017
http://www.alternativ.nu/butik/åter/2017/åter-117.html,"Ägodela. Getter 8: Avel & killning. Kallmurning av skalmur. Våra odlingar: 25 år senare. Gunillas örter: Islandslav. Demokrati till husbehov. Enkel bryggning av maskrosvin. Stolp- & timringsteknik 9: Tak i stolpteknik. Ta vara på mer vid slakten: Fårskallar, blod & inälvor. Att bo gratis genom återbruk & uthyrning. Stoppa strumpor.",6,Avel & killning,Christina Liljerås,"En höjdpunkt i getägarens år är när killingarna föds, intet öga är torrt när du håller den första, ännu lite kladdiga killingen i famnen och den gör sin stämma hörd: ”Maaa-aaah!”. För att göra det mer tangentbordshalkigt för den som ska skriva om ämnet heter getens bebis killing, medan själva förlossningen heter killning. Den åttonde artikeln i Åters serie om getter handlar om avel och killning.",1,2017
http://www.alternativ.nu/butik/åter/2017/åter-117.html,"Ägodela. Getter 8: Avel & killning. Kallmurning av skalmur. Våra odlingar: 25 år senare. Gunillas örter: Islandslav. Demokrati till husbehov. Enkel bryggning av maskrosvin. Stolp- & timringsteknik 9: Tak i stolpteknik. Ta vara på mer vid slakten: Fårskallar, blod & inälvor. Att bo gratis genom återbruk & uthyrning. Stoppa strumpor.",10,Kallmurning av skalmur,Joakim Lilja,"Kallmurning är att mura utan murbruk. Metoden har använts i tusentals år och är fortfarande aktuell. Om man använder natursten är det ett helt gratis sätt att bygga vackra, hållbara och stabila konstruktioner, lätta att underhålla och reparera. Här är lite tips för den som vill bygga nya eller se över sina befintliga gärdsgårdar eller grunder på gården.",1,2017
http://www.alternativ.nu/butik/åter/2017/åter-117.html,"Ägodela. Getter 8: Avel & killning. Kallmurning av skalmur. Våra odlingar: 25 år senare. Gunillas örter: Islandslav. Demokrati till husbehov. Enkel bryggning av maskrosvin. Stolp- & timringsteknik 9: Tak i stolpteknik. Ta vara på mer vid slakten: Fårskallar, blod & inälvor. Att bo gratis genom återbruk & uthyrning. Stoppa strumpor.",12,25 år senare,Patrick Sellman,"Jag och min hustru köpte drygt ett tunnland mark för 25 år sedan. Där röjde vi marken och byggde vårt hus. Jag hade drömmar om en större gård där jag kunde ha mer och större djur. Nu är vi väldigt nöjda med det vi har och tycker det passar oss utmärkt. Alldeles lagom mycket, inga stora ­bekymmer, inga stora investeringar och lagom med arbete. Att inte behöva kliva upp i traktorn utan att kunna sköta det hela med lie och hacka. Det är perfekt om man vill ha en husbehovsodling. Lägsta sårbarhet om man tänker i banor av självhushållning och reseliens.",1,2017
http://www.alternativ.nu/butik/åter/2017/åter-117.html,"Ägodela. Getter 8: Avel & killning. Kallmurning av skalmur. Våra odlingar: 25 år senare. Gunillas örter: Islandslav. Demokrati till husbehov. Enkel bryggning av maskrosvin. Stolp- & timringsteknik 9: Tak i stolpteknik. Ta vara på mer vid slakten: Fårskallar, blod & inälvor. Att bo gratis genom återbruk & uthyrning. Stoppa strumpor.",15,Islandslav,Gunilla Kvarnström,"Islandslav, Cetraria islandica, växer nästan överallt i Norden. Den kan använda till mat, medicin och att färga garn med.",1,2017
